hs_code,description,bcd_rate,aidc_rate,health_cess_rate,fta_code,notification_no
82052000,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82053000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
82054000,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82055110,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82055190,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82055910,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
82055920,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
82055930,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
82055940,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82055990,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
82056000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82057000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
82059010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82059020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82059030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82059090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82060010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82060090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82071300,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82071900,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82072000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
82073000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82074010,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82074090,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82075000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
82076010,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82076090,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82077010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
82077090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
82078000,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82079010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
82079020,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82079030,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82079090,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82081000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82082000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82083000,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82084000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82089010,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82089020,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82089030,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82089040,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82089090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
82090010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
82090090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
82100000,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82111000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82119100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82119200,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82119310,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82119390,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82119400,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82119500,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82121010,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82121090,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82122011,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82122019,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82122020,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82129000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82130000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82141010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82141090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82142010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82142090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82149010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82149090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82151000,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82152000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82159100,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82159900,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
83011000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83012000,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
83013000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83014010,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83014090,All goods,18.0,0.0,0.0,India-UK CETA,29/2026-Customs
83015000,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83016000,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83017000,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83021010,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
83021020,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
83021090,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
83022000,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
83023010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83023090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83024110,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
83024120,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
83024190,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
83024200,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
83024900,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
83025000,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
83026000,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
83030000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83040000,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83051000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83052000,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83059010,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83059020,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83059090,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83061000,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83062110,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83062120,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83062190,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83062910,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83062920,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83062990,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83063000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83071000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
83079000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83081010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83081021,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83081029,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83082000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83089011,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83089019,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83089020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83089031,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83089039,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83089040,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83089091,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83089099,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83091000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83099010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
83099020,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
83099030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83099090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
83100010,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
83100090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83111000,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
83112000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83113010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
83113090,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
83119000,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
84011000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84012000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84013000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84014000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84021100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84021200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84021910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84021920,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84021990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84022000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84029010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84029020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84029090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84031000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84039000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84041000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84042000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84049000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
84051010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84051020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84051090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84059000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84061000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84068100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84068200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84069000,All goods,8.6,0.0,0.0,India-UK CETA,29/2026-Customs
84071000,All goods,2.0,0.0,0.0,India-UK CETA,29/2026-Customs
84072100,All goods,4.5,0.0,0.0,India-UK CETA,29/2026-Customs
84072900,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84073110,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84073190,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84073210,All goods,12.9,0.0,0.0,India-UK CETA,29/2026-Customs
84073290,All goods,12.9,0.0,0.0,India-UK CETA,29/2026-Customs
84073310,All goods,12.9,0.0,0.0,India-UK CETA,29/2026-Customs
84073320,All goods,12.9,0.0,0.0,India-UK CETA,29/2026-Customs
84073390,All goods,12.9,0.0,0.0,India-UK CETA,29/2026-Customs
84073410,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84073490,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84079010,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84079020,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84079090,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84081010,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84081091,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84081092,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84081093,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84082010,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84082020,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84089010,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84089090,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84091000,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
84099111,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84099112,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84099113,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84099114,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84099120,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84099191,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
84099192,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84099193,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84099194,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84099199,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
84099911,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84099912,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84099913,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84099914,All goods,12.9,0.0,0.0,India-UK CETA,29/2026-Customs
84099920,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84099930,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84099941,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84099942,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84099949,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
84099990,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
84101100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84101210,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84101220,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84101310,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84101320,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84101390,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84109000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84111100,All goods,6.5,0.0,0.0,India-UK CETA,29/2026-Customs
84111200,All goods,6.5,0.0,0.0,India-UK CETA,29/2026-Customs
84112100,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84112200,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84118100,All goods,8.6,0.0,0.0,India-UK CETA,29/2026-Customs
84118210,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
84118220,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
84118230,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
84118240,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
84118250,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
84118260,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
84119100,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84119900,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
84121000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84122100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84122910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84122920,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84122990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84123100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84123900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84128011,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84128019,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84128020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84128030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84128090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84129010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84129020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84129030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84129090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84131110,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
84131191,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84131199,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84131910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84131990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84132000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
84133010,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84133020,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84133030,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84133090,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84134000,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84135010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84135021,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84135029,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84135090,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84136010,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84136020,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84136090,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84137010,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84137091,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84137092,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84137093,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84137094,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84137095,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84137096,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84137097,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84137099,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84138110,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84138120,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84138130,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84138190,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84138200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84139110,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84139120,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84139130,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84139140,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84139190,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84139200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84141010,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84141090,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84142010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84142020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84142090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84143000,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84144010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84144020,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84144030,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84144090,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84145110,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
84145120,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
84145130,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
84145140,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84145150,All goods,18.0,0.0,0.0,India-UK CETA,29/2026-Customs
84145190,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
84145910,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
84145920,All goods,18.0,0.0,0.0,India-UK CETA,29/2026-Customs
84145930,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
84145990,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
84146000,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84147000,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84148011,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84148019,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84148020,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84148030,All goods,6.5,0.0,0.0,India-UK CETA,29/2026-Customs
84148090,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84149011,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84149012,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84149019,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
84149020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84149030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84149040,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84149090,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
84151010,All goods,18.0,0.0,0.0,India-UK CETA,29/2026-Customs
84151090,All goods,18.0,0.0,0.0,India-UK CETA,29/2026-Customs
84152010,All goods,18.0,0.0,0.0,India-UK CETA,29/2026-Customs
84152090,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
84158110,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
84158190,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
84158210,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
84158290,All goods,18.0,0.0,0.0,India-UK CETA,29/2026-Customs
84158310,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
84158390,All goods,18.0,0.0,0.0,India-UK CETA,29/2026-Customs
84159010,All goods,18.0,0.0,0.0,India-UK CETA,29/2026-Customs
84159090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
84161000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84162000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84163000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84169000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84171000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84172000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84178010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84178090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84179000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
84181010,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
84181090,All goods,18.0,0.0,0.0,India-UK CETA,29/2026-Customs
84182100,All goods,18.0,0.0,0.0,India-UK CETA,29/2026-Customs
84182900,All goods,16.0,0.0,0.0,India-UK CETA,29/2026-Customs
84183010,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
84183090,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
84184010,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
84184090,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
84185000,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
84186100,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
84186910,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
84186920,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
84186930,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
84186940,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
84186950,All goods,12.0,0.0,0.0,India-UK CETA,29/2026-Customs
